pokemon,move_pokemon,method_move,level_move,region
618,503,4,0,
618,523,4,0,
618,173,3,0,
618,180,3,0,
618,214,3,0,
618,220,3,0,
618,253,3,0,
618,283,3,0,
618,340,3,0,
618,393,3,0,
618,401,3,0,
618,414,3,0,
618,446,3,0,
618,492,3,0,
618,527,3,0,
618,33,1,1,3
618,55,1,1,4
618,214,4,0,
618,382,2,0,
618,513,2,0,
618,590,4,0,
618,598,2,0,
618,611,4,0,
618,290,4,0,
618,351,3,0,
618,352,3,0,
618,707,3,0,
618,173,4,0,
618,203,4,0,
618,253,4,0,
618,268,1,20,
618,279,4,0,
618,330,4,0,
618,340,4,0,
618,341,4,0,
618,389,1,25,
618,414,4,0,
618,446,4,0,
618,492,4,0,
618,527,4,0,
618,598,4,0,
618,604,1,30,
618,604,4,0,
618,707,4,0,
618,808,3,0,
619,1,1,1,
619,3,1,17,
619,14,4,0,
619,26,1,37,
619,67,2,0,
619,70,4,0,
619,91,4,0,
619,92,4,0,
619,96,1,5,
619,104,4,0,
619,115,4,0,
619,129,1,21,
619,136,1,53,
619,156,4,0,
619,157,4,0,
619,164,4,0,
619,179,1,57,
619,182,4,0,
619,197,1,9,
619,203,2,0,
619,207,4,0,
619,213,4,0,
619,216,4,0,
619,218,4,0,
619,226,2,0,
619,233,2,0,
619,237,4,0,
619,240,4,0,
619,241,4,0,
619,244,4,0,
619,249,4,0,
619,252,1,13,
619,263,4,0,
619,265,2,0,
619,269,4,0,
619,280,4,0,
619,282,2,0,
619,317,4,0,
619,332,4,0,
619,339,4,0,
619,340,1,49,
619,347,1,25,
619,347,4,0,
619,364,2,0,
619,369,1,41,
619,369,4,0,
619,371,4,0,
619,374,4,0,
619,382,2,0,
619,395,1,29,
619,396,1,61,
619,398,4,0,
619,409,1,33,
619,411,4,0,
619,444,4,0,
619,447,4,0,
619,490,4,0,
619,496,4,0,
619,501,1,45,
619,512,4,0,
619,514,4,0,
619,526,4,0,
619,67,3,0,
619,173,3,0,
619,214,3,0,
619,270,3,0,
619,272,3,0,
619,282,3,0,
619,340,3,0,
619,409,3,0,
619,530,3,0,
619,214,4,0,
619,502,2,0,
619,590,4,0,
619,612,4,0,
619,264,3,0,
619,290,4,0,
619,502,3,0,
619,5,4,0,
619,25,4,0,
619,67,4,0,
619,97,4,0,
619,116,4,0,
619,129,4,0,
619,154,1,15,
619,173,4,0,
619,179,4,0,
619,203,4,0,
619,226,4,0,
619,264,2,0,
619,270,4,0,
619,279,4,0,
619,340,4,0,
619,370,4,0,
619,396,4,0,
619,409,4,0,
619,468,1,40,
619,502,4,0,
619,811,3,0,
620,1,1,1,1
620,3,1,17,
620,14,4,0,
620,26,1,37,
620,63,4,0,
620,70,4,0,
620,91,4,0,
620,92,4,0,
620,96,1,1,2
620,104,4,0,
620,115,4,0,
620,129,1,21,
620,136,1,56,
620,156,4,0,
620,157,4,0,
620,164,4,0,
620,179,1,63,
620,182,4,0,
620,197,1,1,3
620,207,4,0,
620,213,4,0,
620,216,4,0,
620,218,4,0,
620,237,4,0,
620,240,4,0,
620,241,4,0,
620,244,4,0,
620,249,4,0,
620,252,1,1,4
620,263,4,0,
620,269,4,0,
620,280,4,0,
620,317,4,0,
620,332,4,0,
620,339,4,0,
620,340,1,49,
620,347,1,25,
620,347,4,0,
620,369,1,41,
620,369,4,0,
620,371,4,0,
620,374,4,0,
620,395,1,29,
620,396,1,70,
620,398,4,0,
620,409,1,33,
620,411,4,0,
620,416,4,0,
620,444,4,0,
620,447,4,0,
620,469,1,45,
620,490,4,0,
620,496,4,0,
620,512,4,0,
620,514,4,0,
620,526,4,0,
620,67,3,0,
620,173,3,0,
620,214,3,0,
620,270,3,0,
620,272,3,0,
620,282,3,0,
620,340,3,0,
620,409,3,0,
620,530,3,0,
620,214,4,0,
620,590,4,0,
620,612,4,0,
620,264,3,0,
620,290,4,0,
620,502,3,0,
620,673,3,0,
620,5,4,0,
620,25,4,0,
620,67,4,0,
620,97,4,0,
620,116,4,0,
620,129,4,0,
620,154,1,15,
620,173,4,0,
620,179,4,0,
620,203,4,0,
620,226,4,0,
620,270,4,0,
620,279,4,0,
620,299,4,0,
620,340,4,0,
620,370,4,0,
620,372,4,0,
620,396,4,0,
620,409,4,0,
620,468,1,40,
620,501,1,1,1
620,502,4,0,
620,693,4,0,
620,811,3,0,
621,10,1,1,2
621,15,4,0,
621,43,1,1,1
621,44,1,9,
621,46,4,0,
621,53,4,0,
621,57,4,0,
621,63,4,0,
621,70,4,0,
621,82,1,18,
621,89,4,0,
621,91,4,0,
621,92,4,0,
621,104,4,0,
621,137,2,0,
621,156,4,0,
621,157,4,0,
621,163,1,21,
621,164,4,0,
621,182,4,0,
621,184,1,13,
621,185,2,0,
621,188,4,0,
621,200,1,62,
621,207,4,0,
621,213,4,0,
621,216,4,0,
621,218,4,0,
621,228,2,0,
621,231,2,0,
621,232,2,0,
621,237,4,0,
621,240,4,0,
621,241,4,0,
621,242,1,25,
621,249,4,0,
621,259,4,0,
621,263,4,0,
621,269,4,0,
621,276,1,55,
621,279,1,35,
621,289,2,0,
621,306,2,0,
621,317,4,0,
621,332,4,0,
621,337,1,27,
621,337,4,0,
621,342,2,0,
621,371,4,0,
621,374,4,0,
621,389,2,0,
621,400,1,40,
621,411,4,0,
621,416,4,0,
621,421,4,0,
621,422,2,0,
621,424,2,0,
621,430,4,0,
621,431,1,49,
621,434,3,0,
621,451,4,0,
621,468,1,5,
621,468,4,0,
621,479,4,0,
621,496,4,0,
621,498,1,31,
621,510,4,0,
621,514,4,0,
621,523,4,0,
621,525,1,45,
621,525,4,0,
621,555,4,0,
621,7,3,0,
621,9,3,0,
621,173,3,0,
621,200,3,0,
621,214,3,0,
621,231,3,0,
621,257,3,0,
621,276,3,0,
621,289,3,0,
621,399,3,0,
621,401,3,0,
621,406,3,0,
621,441,3,0,
621,442,3,0,
621,446,3,0,
621,214,4,0,
621,399,4,0,
621,590,4,0,
621,612,4,0,
621,290,4,0,
621,351,3,0,
621,707,3,0,
621,5,4,0,
621,7,4,0,
621,9,4,0,
621,34,4,0,
621,173,4,0,
621,184,4,0,
621,200,4,0,
621,203,4,0,
621,231,4,0,
621,232,1,15,
621,242,4,0,
621,257,4,0,
621,276,4,0,
621,279,4,0,
621,400,2,0,
621,406,4,0,
621,422,4,0,
621,424,4,0,
621,441,4,0,
621,442,1,45,
621,442,4,0,
621,446,4,0,
621,707,4,0,
621,799,3,0,
621,808,3,0,
621,814,3,0,
622,1,1,1,1
622,5,1,21,
622,58,4,0,
622,70,4,0,
622,89,1,45,
622,89,4,0,
622,92,4,0,
622,94,4,0,
622,101,1,35,
622,104,4,0,
622,111,1,1,3
622,148,4,0,
622,156,4,0,
622,157,4,0,
622,164,4,0,
622,168,4,0,
622,174,1,40,
622,182,4,0,
622,189,1,5,
622,205,1,9,
622,207,4,0,
622,216,4,0,
622,218,4,0,
622,219,4,0,
622,222,1,25,
622,223,1,30,
622,237,4,0,
622,240,4,0,
622,247,4,0,
622,249,4,0,
622,263,4,0,
622,264,1,55,
622,280,4,0,
622,310,1,1,2
622,317,4,0,
622,325,1,13,
622,334,1,17,
622,359,1,50,
622,360,4,0,
622,374,4,0,
622,397,4,0,
622,411,4,0,
622,447,4,0,
622,477,4,0,
622,490,4,0,
622,496,4,0,
622,523,4,0,
622,7,3,0,
622,8,3,0,
622,9,3,0,
622,67,3,0,
622,173,3,0,
622,196,3,0,
622,214,3,0,
622,276,3,0,
622,277,3,0,
622,324,3,0,
622,334,3,0,
622,335,3,0,
622,356,3,0,
622,409,3,0,
622,414,3,0,
622,446,3,0,
622,214,4,0,
622,590,4,0,
622,612,4,0,
622,264,3,0,
622,290,4,0,
622,351,3,0,
622,707,1,21,
622,477,3,0,
622,502,3,0,
622,5,4,0,
622,7,4,0,
622,8,4,0,
622,9,4,0,
622,25,4,0,
622,67,4,0,
622,91,4,0,
622,120,4,0,
622,173,4,0,
622,196,4,0,
622,203,4,0,
622,247,1,36,
622,270,4,0,
622,276,4,0,
622,286,4,0,
622,334,4,0,
622,409,4,0,
622,414,4,0,
622,446,4,0,
622,484,1,40,
622,484,4,0,
622,502,4,0,
622,566,1,44,
622,566,4,0,
622,707,4,0,
622,809,3,0,
622,815,3,0,
623,1,1,1,1
623,5,1,21,
623,19,4,0,
623,58,4,0,
623,63,4,0,
623,70,4,0,
623,76,4,0,
623,85,4,0,
623,89,1,50,
623,89,4,0,
623,92,4,0,
623,94,4,0,
623,101,1,35,
623,104,4,0,
623,111,1,1,3
623,148,4,0,
623,156,4,0,
623,157,4,0,
623,164,4,0,
623,168,4,0,
623,174,1,40,
623,182,4,0,
623,189,1,1,4
623,205,1,9,
623,207,4,0,
623,216,4,0,
623,218,4,0,
623,219,4,0,
623,222,1,25,
623,223,1,30,
623,237,4,0,
623,240,4,0,
623,247,4,0,
623,249,4,0,
623,263,4,0,
623,264,1,70,
623,280,4,0,
623,310,1,1,2
623,317,4,0,
623,325,1,13,
623,334,1,17,
623,359,1,60,
623,360,4,0,
623,374,4,0,
623,397,4,0,
623,411,4,0,
623,416,4,0,
623,430,4,0,
623,444,4,0,
623,447,4,0,
623,451,4,0,
623,477,4,0,
623,484,1,43,
623,490,4,0,
623,496,4,0,
623,523,4,0,
623,7,3,0,
623,8,3,0,
623,9,3,0,
623,67,3,0,
623,173,3,0,
623,196,3,0,
623,214,3,0,
623,276,3,0,
623,277,3,0,
623,324,3,0,
623,334,3,0,
623,335,3,0,
623,356,3,0,
623,409,3,0,
623,414,3,0,
623,428,3,0,
623,446,3,0,
623,214,4,0,
623,566,1,1,1
623,590,4,0,
623,612,4,0,
623,264,3,0,
623,290,4,0,
623,351,3,0,
623,667,1,1,2
623,707,1,21,
623,477,3,0,
623,502,3,0,
623,707,3,0,
623,5,4,0,
623,7,4,0,
623,8,4,0,
623,9,4,0,
623,25,4,0,
623,34,4,0,
623,67,4,0,
623,91,4,0,
623,120,4,0,
623,173,4,0,
623,196,4,0,
623,203,4,0,
623,247,1,36,
623,270,4,0,
623,271,4,0,
623,276,4,0,
623,286,4,0,
623,334,4,0,
623,370,4,0,
623,409,4,0,
623,414,4,0,
623,428,4,0,
623,446,4,0,
623,484,4,0,
623,502,4,0,
623,535,4,0,
623,566,4,0,
623,663,4,0,
623,667,4,0,
623,707,4,0,
623,776,4,0,
623,809,3,0,
623,815,3,0,
624,10,1,1,
624,12,1,62,
624,14,1,57,
624,14,4,0,
624,15,4,0,
624,29,2,0,
624,43,1,6,
624,86,4,0,
624,91,4,0,
624,92,4,0,
624,104,4,0,
624,156,4,0,
624,163,1,30,
624,164,4,0,
624,168,4,0,
624,182,4,0,
624,184,1,22,
624,185,1,17,
624,201,4,0,
624,206,4,0,
624,207,4,0,
624,210,1,9,
624,212,2,0,
624,213,4,0,
624,216,4,0,
624,218,4,0,
624,228,2,0,
624,232,1,25,
624,237,4,0,
624,240,4,0,
624,249,4,0,
624,259,1,14,
624,259,4,0,
624,263,4,0,
624,269,4,0,
624,279,2,0,
624,280,4,0,
624,317,4,0,
624,319,1,38,
624,332,4,0,
624,334,1,46,
624,371,4,0,
624,372,1,33,
624,373,1,41,
624,373,4,0,
624,374,4,0,
624,389,2,0,
624,397,4,0,
624,398,4,0,
624,400,1,49,
624,404,4,0,
624,421,4,0,
624,427,2,0,
624,442,1,54,
624,446,2,0,
624,447,4,0,
624,468,4,0,
624,490,4,0,
624,496,4,0,
624,514,4,0,
624,555,4,0,
624,67,3,0,
624,173,3,0,
624,180,3,0,
624,214,3,0,
624,272,3,0,
624,282,3,0,
624,289,3,0,
624,334,3,0,
624,393,3,0,
624,399,3,0,
624,442,3,0,
624,446,3,0,
624,492,3,0,
624,530,3,0,
624,214,4,0,
624,399,4,0,
624,501,2,0,
624,590,4,0,
624,612,4,0,
624,290,4,0,
624,67,4,0,
624,103,4,0,
624,173,4,0,
624,184,4,0,
624,203,4,0,
624,251,4,0,
624,279,4,0,
624,334,4,0,
624,372,4,0,
624,427,4,0,
624,442,4,0,
624,446,4,0,
624,492,4,0,
624,673,1,50,
624,796,3,0,
624,808,3,0,
625,10,1,1,2
625,12,1,71,
625,14,1,63,
625,14,4,0,
625,15,4,0,
625,43,1,1,3
625,63,4,0,
625,86,4,0,
625,91,4,0,
625,92,4,0,
625,104,4,0,
625,156,4,0,
625,163,1,30,
625,164,4,0,
625,168,4,0,
625,182,4,0,
625,184,1,22,
625,185,1,17,
625,201,4,0,
625,206,4,0,
625,207,4,0,
625,210,1,1,4
625,213,4,0,
625,216,4,0,
625,218,4,0,
625,232,1,25,
625,237,4,0,
625,240,4,0,
625,249,4,0,
625,259,1,1,5
625,259,4,0,
625,263,4,0,
625,269,4,0,
625,280,4,0,
625,317,4,0,
625,319,1,38,
625,332,4,0,
625,334,1,46,
625,368,1,1,1
625,371,4,0,
625,372,1,33,
625,373,1,41,
625,373,4,0,
625,374,4,0,
625,397,4,0,
625,398,4,0,
625,400,1,49,
625,404,4,0,
625,411,4,0,
625,416,4,0,
625,421,4,0,
625,442,1,57,
625,444,4,0,
625,447,4,0,
625,468,4,0,
625,490,4,0,
625,496,4,0,
625,514,4,0,
625,555,4,0,
625,67,3,0,
625,173,3,0,
625,180,3,0,
625,214,3,0,
625,272,3,0,
625,282,3,0,
625,289,3,0,
625,334,3,0,
625,393,3,0,
625,399,3,0,
625,442,3,0,
625,446,3,0,
625,492,3,0,
625,530,3,0,
625,214,4,0,
625,399,4,0,
625,590,4,0,
625,612,4,0,
625,290,4,0,
625,673,3,0,
625,675,3,0,
625,67,4,0,
625,103,4,0,
625,173,4,0,
625,184,4,0,
625,203,4,0,
625,251,4,0,
625,279,4,0,
625,334,4,0,
625,372,4,0,
625,403,4,0,
625,427,4,0,
625,442,4,0,
625,446,4,0,
625,492,4,0,
625,673,1,50,
625,675,4,0,
625,796,3,0,
625,808,3,0,
626,14,1,56,
626,14,4,0,
626,15,4,0,
626,23,2,0,
626,29,2,0,
626,30,1,16,
626,31,1,11,
626,37,1,51,
626,43,1,1,2
626,57,4,0,
626,70,4,0,
626,89,4,0,
626,92,4,0,
626,99,1,6,
626,104,4,0,
626,116,1,36,
626,130,2,0,
626,133,2,0,
626,156,4,0,
626,157,4,0,
626,164,4,0,
626,179,1,46,
626,182,4,0,
626,184,1,21,
626,189,2,0,
626,207,4,0,
626,213,4,0,
626,216,4,0,
626,218,4,0,
626,224,1,41,
626,228,1,1,1
626,237,4,0,
626,240,4,0,
626,241,4,0,
626,249,4,0,
626,263,4,0,
626,269,4,0,
626,279,1,26,
626,317,4,0,
626,332,4,0,
626,341,2,0,
626,371,4,0,
626,398,4,0,
626,416,1,61,
626,416,4,0,
626,431,2,0,
626,442,2,0,
626,444,4,0,
626,496,4,0,
626,514,4,0,
626,523,4,0,
626,526,4,0,
626,528,4,0,
626,543,1,31,
626,173,3,0,
626,200,3,0,
626,214,3,0,
626,253,3,0,
626,276,3,0,
626,283,3,0,
626,428,3,0,
626,442,3,0,
626,214,4,0,
626,562,2,0,
626,590,4,0,
626,290,4,0,
626,684,4,0,
626,538,2,0,
626,707,3,0,
626,33,1,1,1
626,34,4,0,
626,116,4,0,
626,133,4,0,
626,173,4,0,
626,179,4,0,
626,184,4,0,
626,200,4,0,
626,203,4,0,
626,224,4,0,
626,253,4,0,
626,276,4,0,
626,279,4,0,
626,283,2,0,
626,341,4,0,
626,370,4,0,
626,372,4,0,
626,428,4,0,
626,442,4,0,
626,667,4,0,
626,675,1,35,
626,675,4,0,
626,707,4,0,
626,808,3,0,
627,15,4,0,
627,17,1,10,
627,18,1,55,
627,19,4,0,
627,31,1,5,
627,37,1,64,
627,43,1,1,2
627,64,1,1,1
627,70,4,0,
627,92,4,0,
627,104,4,0,
627,156,4,0,
627,157,4,0,
627,163,1,28,
627,164,4,0,
627,182,4,0,
627,184,1,19,
627,207,4,0,
627,213,4,0,
627,216,4,0,
627,218,4,0,
627,237,4,0,
627,240,4,0,
627,241,4,0,
627,249,4,0,
627,263,4,0,
627,306,1,46,
627,317,4,0,
627,332,1,23,
627,332,4,0,
627,339,4,0,
627,365,4,0,
627,366,1,37,
627,369,4,0,
627,403,1,41,
627,413,1,59,
627,421,4,0,
627,432,1,32,
627,468,1,14,
627,468,4,0,
627,496,4,0,
627,507,1,50,
627,507,4,0,
627,514,4,0,
627,526,4,0,
627,173,3,0,
627,214,3,0,
627,257,3,0,
627,276,3,0,
627,355,3,0,
627,366,3,0,
627,211,4,0,
627,214,4,0,
627,355,4,0,
627,590,4,0,
627,290,4,0,
627,432,3,0,
627,97,4,0,
627,129,4,0,
627,173,4,0,
627,184,4,0,
627,203,4,0,
627,257,4,0,
627,276,4,0,
627,370,4,0,
627,372,4,0,
627,403,4,0,
627,413,4,0,
627,428,4,0,
627,542,4,0,
627,814,3,0,
628,15,4,0,
628,17,1,1,4
628,18,1,57,
628,19,4,0,
628,31,1,1,3
628,37,1,70,
628,43,1,1,2
628,63,4,0,
628,64,1,1,1
628,70,4,0,
628,92,4,0,
628,104,4,0,
628,156,4,0,
628,157,4,0,
628,163,1,28,
628,164,4,0,
628,182,4,0,
628,184,1,19,
628,207,4,0,
628,213,4,0,
628,216,4,0,
628,218,4,0,
628,237,4,0,
628,240,4,0,
628,241,4,0,
628,249,4,0,
628,263,4,0,
628,276,1,51,
628,306,1,46,
628,317,4,0,
628,332,1,23,
628,332,4,0,
628,339,4,0,
628,365,4,0,
628,366,1,37,
628,369,4,0,
628,403,1,41,
628,413,1,63,
628,416,4,0,
628,421,4,0,
628,432,1,32,
628,468,1,14,
628,468,4,0,
628,496,4,0,
628,507,1,50,
628,507,4,0,
628,514,4,0,
628,526,4,0,
628,143,3,0,
628,173,3,0,
628,214,3,0,
628,257,3,0,
628,276,3,0,
628,355,3,0,
628,366,3,0,
628,211,4,0,
628,214,4,0,
628,355,4,0,
628,590,4,0,
628,290,4,0,
628,428,3,0,
628,432,3,0,
628,673,3,0,
628,97,4,0,
628,129,4,0,
628,143,1,1,2
628,173,4,0,
628,184,4,0,
628,203,4,0,
628,257,4,0,
628,276,4,0,
628,370,4,0,
628,372,4,0,
628,403,4,0,
628,413,4,0,
628,428,4,0,
628,442,4,0,
628,542,4,0,
628,814,3,0,
629,15,4,0,
629,16,1,1,1
629,18,1,55,
629,19,4,0,
629,31,1,5,
629,43,1,1,2
629,92,4,0,
629,104,4,0,
629,119,1,64,
629,156,4,0,
629,164,4,0,
629,168,4,0,
629,182,4,0,
629,184,2,0,
629,185,1,23,
629,207,4,0,
629,211,2,0,
629,212,2,0,
629,213,4,0,
629,216,4,0,
629,218,4,0,
629,237,4,0,
629,240,4,0,
629,241,4,0,
629,244,4,0,
629,247,4,0,
629,249,4,0,
629,259,4,0,
629,260,1,19,
629,263,4,0,
629,269,4,0,
629,282,2,0,
629,313,2,0,
629,317,4,0,
629,332,4,0,
629,355,2,0,
629,365,1,10,
629,365,4,0,
629,366,1,37,
629,369,4,0,
629,371,4,0,
629,373,1,50,
629,373,4,0,
629,386,1,28,
629,399,1,46,
629,403,1,41,
629,413,1,59,
629,417,1,14,
629,432,1,32,
629,496,4,0,
629,510,4,0,
629,514,4,0,
629,555,4,0,
629,173,3,0,
629,214,3,0,
629,257,3,0,
629,282,3,0,
629,289,3,0,
629,334,3,0,
629,335,3,0,
629,355,3,0,
629,366,3,0,
629,399,3,0,
629,492,3,0,
629,211,4,0,
629,214,4,0,
629,355,4,0,
629,399,4,0,
629,492,2,0,
629,590,4,0,
629,290,4,0,
629,432,3,0,
629,92,2,0,
629,129,4,0,
629,173,4,0,
629,184,4,0,
629,203,4,0,
629,213,1,66,
629,257,4,0,
629,282,1,24,
629,313,4,0,
629,334,1,30,
629,334,4,0,
629,372,4,0,
629,403,4,0,
629,413,4,0,
629,417,4,0,
629,492,4,0,
629,808,3,0,
629,814,3,0,
630,15,4,0,
630,16,1,1,1
630,18,1,57,
630,19,4,0,
630,31,1,1,3
630,43,1,1,2
630,63,4,0,
630,92,4,0,
630,104,4,0,
630,119,1,70,
630,156,4,0,
630,164,4,0,
630,168,4,0,
630,182,4,0,
630,185,1,23,
630,198,1,51,
630,207,4,0,
630,213,4,0,
630,216,4,0,
630,218,4,0,
630,237,4,0,
630,240,4,0,
630,241,4,0,
630,244,4,0,
630,247,4,0,
630,249,4,0,
630,259,4,0,
630,260,1,19,
630,263,4,0,
630,269,4,0,
630,317,4,0,
630,332,4,0,
630,365,1,1,4
630,365,4,0,
630,366,1,37,
630,369,4,0,
630,371,4,0,
630,373,1,50,
630,373,4,0,
630,386,1,28,
630,399,1,46,
630,403,1,41,
630,413,1,63,
630,416,4,0,
630,417,1,14,
630,432,1,32,
630,496,4,0,
630,510,4,0,
630,514,4,0,
630,555,4,0,
630,143,3,0,
630,173,3,0,
630,214,3,0,
630,257,3,0,
630,282,3,0,
630,289,3,0,
630,334,3,0,
630,335,3,0,
630,355,3,0,
630,366,3,0,
630,399,3,0,
630,492,3,0,
630,211,4,0,
630,214,4,0,
630,355,4,0,
630,399,4,0,
630,590,4,0,
630,290,4,0,
630,432,3,0,
630,92,1,1,3
630,129,4,0,
630,143,1,1,2
630,173,4,0,
630,184,4,0,
630,203,4,0,
630,213,1,72,
630,257,4,0,
630,282,1,24,
630,313,4,0,
630,334,1,30,
630,334,4,0,
630,372,4,0,
630,403,4,0,
630,413,4,0,
630,417,4,0,
630,492,4,0,
630,808,3,0,
630,814,3,0,
631,15,4,0,
631,20,1,11,
631,34,2,0,
631,35,2,0,
631,53,1,51,
631,53,4,0,
631,76,4,0,
631,83,1,16,
631,91,4,0,
631,92,4,0,
631,104,4,0,
631,122,1,1,2
631,126,4,0,
631,133,1,46,
631,154,1,21,
631,156,4,0,
631,163,1,41,
631,164,4,0,
631,168,4,0,
631,174,2,0,
631,182,4,0,
631,185,2,0,
631,207,4,0,
631,213,4,0,
631,214,2,0,
631,216,4,0,
631,218,4,0,
631,228,2,0,
631,237,4,0,
631,240,4,0,
631,241,4,0,
631,249,4,0,
631,254,1,56,1
631,255,1,56,2
631,256,1,56,3
631,257,2,0,
631,261,4,0,
631,263,4,0,
631,269,4,0,
631,289,1,26,
631,316,1,6,
631,317,4,0,
631,321,2,0,
631,332,4,0,
631,374,4,0,
631,389,2,0,
631,400,2,0,
631,411,4,0,
631,416,4,0,
631,421,4,0,
631,450,1,36,
631,468,4,0,
631,481,1,31,
631,496,4,0,
631,510,1,1,1
631,510,4,0,
631,517,1,61,
631,7,3,0,
631,9,3,0,
631,20,3,0,
631,67,3,0,
631,173,3,0,
631,202,3,0,
631,214,3,0,
631,257,3,0,
631,276,3,0,
631,278,3,0,
631,282,3,0,
631,289,3,0,
631,380,3,0,
631,450,3,0,
631,33,1,1,3
631,214,4,0,
631,468,1,1,2
631,562,2,0,
631,590,4,0,
631,612,4,0,
631,264,3,0,
631,290,4,0,
631,315,4,0,
631,394,1,61,
631,680,1,44,
631,675,3,0,
631,707,3,0,
631,7,4,0,
631,9,4,0,
631,34,4,0,
631,67,4,0,
631,83,4,0,
631,133,4,0,
631,173,4,0,
631,202,4,0,
631,203,4,0,
631,257,4,0,
631,276,4,0,
631,394,4,0,
631,409,4,0,
631,675,4,0,
631,693,4,0,
631,707,4,0,
631,807,3,0,
631,815,3,0,
632,11,1,1,1
632,12,1,61,
632,15,4,0,
632,28,1,1,2
632,44,1,11,
632,70,4,0,
632,86,4,0,
632,91,1,41,
632,91,4,0,
632,92,4,0,
632,97,1,16,
632,103,2,0,
632,104,4,0,
632,156,4,0,
632,157,4,0,
632,164,4,0,
632,182,4,0,
632,185,2,0,
632,201,4,0,
632,203,2,0,
632,207,4,0,
632,210,1,6,
632,213,4,0,
632,216,4,0,
632,218,4,0,
632,226,2,0,
632,232,1,21,
632,237,4,0,
632,242,1,31,
632,249,4,0,
632,263,4,0,
632,317,4,0,
632,319,1,66,
632,332,4,0,
632,334,1,56,
632,397,4,0,
632,404,1,51,
632,404,4,0,
632,412,4,0,
632,416,4,0,
632,421,4,0,
632,422,2,0,
632,430,4,0,
632,431,2,0,
632,442,1,36,
632,444,4,0,
632,450,1,26,
632,468,4,0,
632,494,1,46,
632,496,4,0,
632,514,4,0,
632,522,4,0,
632,173,3,0,
632,214,3,0,
632,276,3,0,
632,283,3,0,
632,334,3,0,
632,442,3,0,
632,450,3,0,
632,214,4,0,
632,590,4,0,
632,290,4,0,
632,97,4,0,
632,103,4,0,
632,173,4,0,
632,175,2,0,
632,203,4,0,
632,226,4,0,
632,242,4,0,
632,251,1,12,
632,251,4,0,
632,270,4,0,
632,276,4,0,
632,334,4,0,
632,368,2,0,
632,422,4,0,
632,442,4,0,
632,522,2,0,
632,611,2,0,
632,660,2,0,
632,707,4,0,
632,796,3,0,
632,806,3,0,
633,21,1,28,
633,29,1,12,
633,33,1,1,1
633,34,1,48,
633,44,1,9,
633,46,1,20,
633,46,4,0,
633,70,4,0,
633,82,1,1,2
633,86,4,0,
633,92,4,0,
633,103,2,0,
633,104,4,0,
633,116,1,4,
633,156,4,0,
633,164,4,0,
633,168,4,0,
633,182,4,0,
633,184,1,52,
633,200,1,62,
633,207,4,0,
633,213,4,0,
633,216,4,0,
633,218,4,0,
633,225,1,17,
633,237,4,0,
633,240,4,0,
633,241,4,0,
633,242,1,25,
633,244,4,0,
633,249,4,0,
633,259,4,0,
633,263,4,0,
633,269,4,0,
633,304,1,58,
633,310,2,0,
633,372,2,0,
633,399,2,0,
633,406,1,32,
633,407,1,42,
633,414,2,0,
633,422,2,0,
633,423,2,0,
633,424,2,0,
633,434,3,0,
633,457,2,0,
633,458,2,0,
633,496,4,0,
633,510,4,0,
633,525,4,0,
633,526,1,38,
633,526,4,0,
633,173,3,0,
633,180,3,0,
633,200,3,0,
633,214,3,0,
633,253,3,0,
633,276,3,0,
633,304,3,0,
633,399,3,0,
633,401,3,0,
633,406,3,0,
633,414,3,0,
633,428,3,0,
633,214,4,0,
633,399,4,0,
633,590,4,0,
633,290,4,0,
633,351,3,0,
633,562,2,0,
633,34,4,0,
633,103,4,0,
633,116,4,0,
633,173,4,0,
633,184,4,0,
633,200,4,0,
633,203,4,0,
633,242,4,0,
633,253,4,0,
633,276,4,0,
633,304,4,0,
633,372,1,16,
633,372,4,0,
633,406,4,0,
633,414,4,0,
633,417,1,56,
633,417,4,0,
633,422,4,0,
633,423,4,0,
633,424,4,0,
633,428,4,0,
634,21,1,28,
634,29,1,12,
634,34,1,48,
634,44,1,1,4
634,46,1,20,
634,46,4,0,
634,70,4,0,
634,82,1,1,2
634,86,4,0,
634,92,4,0,
634,104,4,0,
634,116,1,1,3
634,156,4,0,
634,164,4,0,
634,168,4,0,
634,182,4,0,
634,184,1,55,
634,200,1,71,
634,207,4,0,
634,213,4,0,
634,216,4,0,
634,218,4,0,
634,225,1,17,
634,237,4,0,
634,240,4,0,
634,241,4,0,
634,242,1,25,
634,244,4,0,
634,249,4,0,
634,259,4,0,
634,263,4,0,
634,269,4,0,
634,304,1,64,
634,406,1,32,
634,407,1,42,
634,434,3,0,
634,458,1,1,1
634,496,4,0,
634,510,4,0,
634,525,4,0,
634,526,1,38,
634,526,4,0,
634,173,3,0,
634,180,3,0,
634,200,3,0,
634,214,3,0,
634,253,3,0,
634,276,3,0,
634,304,3,0,
634,399,3,0,
634,401,3,0,
634,406,3,0,
634,414,3,0,
634,428,3,0,
634,214,4,0,
634,399,4,0,
634,590,4,0,
634,290,4,0,
634,351,3,0,
634,33,1,1,1
634,34,4,0,
634,103,4,0,
634,116,4,0,
634,173,4,0,
634,184,4,0,
634,200,4,0,
634,203,4,0,
634,242,4,0,
634,251,4,0,
634,253,4,0,
634,270,4,0,
634,276,4,0,
634,304,4,0,
634,372,1,16,
634,372,4,0,
634,406,4,0,
634,414,4,0,
